0.6657,-1.0792,-0.27336
1.97103,-0.12497,0.19427
0.72504,1.47989,1.77383
-2.012,0.00491,1.91502
-0.80783,-1.38176,1.44243
-2.012,-0.14825,-0.48122
1.63935,-0.35577,-0.17041
1.97103,-0.85519,1.91502
-2.012,1.95603,1.91502
-2.012,-0.2685,0.91297
1.97103,-1.24406,0.04916
1.97103,-1.29448,0.31977
1.20359,1.7776,1.49341
-0.57536,-0.90949,1.91502
-2.012,0.10285,1.91502
-1.97309,-0.56621,-1.35973
1.55181,0.25898,-0.26159
1.97103,0.15716,1.84148
-2.012,1.95603,1.50812
-1.43715,-1.01908,1.19632
1.97103,-0.45566,0.08151
-0.09778,1.44498,-0.05379
-0.52381,-0.1754,0.72471
0.21147,0.03691,1.91502
-0.08514,-0.10849,1.00807
0.21925,0.47911,0.56882
0.76978,-0.2491,0.96591
1.42633,0.61682,1.03749
-2.012,-0.46147,1.46302
-0.19116,-0.58754,1.19436
-0.34776,-0.25686,0.19917
0.74935,0.09704,0.45508
1.3135,-0.34704,1.5542
-2.012,0.39281,1.91502
-1.6453,0.17171,1.02278
1.8864,-0.94538,0.08544
-0.87884,-0.29759,0.9816
0.20174,0.7584,1.38654
-1.86124,0.80883,1.74049
-1.86124,0.03594,1.01886
-1.39533,-0.69518,0.64627
1.97103,-0.29856,0.15897
1.97103,0.70797,0.98356
-2.012,1.13951,1.26398
-1.7523,-1.47001,1.91502
-0.09584,0.41705,-0.41651
0.14046,0.11934,-0.41847
1.97103,-1.64553,1.80717
0.99252,1.94536,1.91502
-0.42168,1.83287,1.29143
1.97103,-1.28478,0.72863
0.76686,-1.68141,0.53646
-1.51497,1.95603,1.34242
-0.46351,0.08055,1.65715
0.37001,-0.68258,1.18946
0.98668,0.14649,0.41684
1.97103,0.14261,0.2629
-2.012,-0.49348,1.91502
-2.012,1.08132,1.89737
1.97103,0.51112,1.91502
0.31554,-0.99968,0.06092
-0.20089,0.13292,-0.35376
-0.22618,-1.03847,0.73648
-1.35837,-0.57106,1.61695
1.92434,1.03672,1.00709
-0.65999,0.12225,0.76491
1.12675,-0.40814,1.16495
-0.00058,0.38214,1.01199
-1.22414,0.57124,1.64931
-0.23882,-0.6176,1.72677
-0.55105,0.30553,0.54038
1.97103,-0.27916,-0.03712
-1.22414,0.08055,0.8257
-2.012,-0.66221,1.91502
0.38557,0.25995,1.32771
1.97103,-0.43432,0.09622
-0.56564,-0.83386,0.38252
-0.86425,0.91744,1.50616
0.03055,1.0726,1.91502
-1.18328,0.12419,1.67186
1.80178,-1.06465,0.55019
0.41281,-0.7844,0.04916
1.51776,0.81367,0.72569
-1.3749,0.78264,1.17672
0.20174,-0.59239,1.17672
-0.31274,0.59451,0.67765
1.97103,0.16977,-0.27042
-0.5209,-1.67171,0.49332
-2.012,1.1686,1.91502
0.15991,1.19187,1.68068
1.97103,0.01558,0.48449
-2.012,-1.22466,0.81786
1.18414,-0.01157,1.64146
-0.13864,1.18121,1.4787
-1.69394,0.05146,0.11681
1.62378,-0.50123,-0.27434
1.97103,-0.22583,1.29731
-1.48384,-0.73203,1.91502
-2.012,1.57395,1.91502
1.97103,0.10867,0.68843
-0.6454,-0.86295,0.41978
0.99641,0.66918,0.5747
-1.94002,0.11546,1.91502
-0.48199,-0.02709,1.53655
0.59275,0.03788,0.27467
0.30971,0.28129,0.60313
1.97103,-1.03362,1.13455
-0.23882,0.88835,1.37379
-0.85063,0.46166,1.91502
-0.76893,-0.28692,0.97277
0.38752,0.68373,0.64725
1.97103,0.18334,0.86786
-0.44114,0.15716,1.82187
-2.012,-0.21225,1.56401
0.74352,0.65852,0.45116
1.45357,-0.03091,0.20898
0.18034,-1.15872,1.48753
0.72406,0.48493,1.91502
-0.92747,0.56736,1.85815
-2.012,1.10654,0.97179
1.97103,-0.56912,0.77178
1.92726,-1.19266,0.42763
-1.02474,0.64009,0.35605
-2.012,0.63718,1.85423
1.97103,0.25413,1.91502
-2.012,-0.44693,-0.58711
1.97103,0.2425,0.23447
0.8544,-0.47893,1.91502
-2.012,-0.76015,1.91502
-2.012,1.95603,0.79629
1.97103,-0.05321,-0.12334
1.06644,-1.70662,0.81786
-0.01906,-1.53886,1.24927
0.92152,1.95603,1.64637
0.08307,0.10382,1.60617
-1.051,-0.5633,-0.19688
0.92249,-0.2588,0.01582
1.97103,0.38311,1.73853
-2.012,1.76984,1.85129
-1.45271,-0.40135,1.3836
1.97103,-1.62129,0.32566
1.97103,0.09025,-0.11354
-2.012,0.31135,0.81786
-1.37393,-0.49542,1.91502
-0.43627,-0.20449,1.57969
0.09669,0.73319,0.7002
1.97103,0.10285,0.95905
0.11517,0.03303,1.20221
-1.94002,-0.605,1.49341
-0.67944,-0.21225,1.27378
1.41369,0.52954,0.25996
1.97103,0.03982,0.54332
-0.52479,0.32105,1.70324
-2.012,0.73028,1.91502
-1.11422,-0.1851,1.30516
0.75422,-0.36741,0.32075
0.30581,-0.29759,0.8708
1.97103,0.85925,1.313
-0.58217,1.11429,1.91502
-1.81747,-0.58657,1.665
1.29502,-0.42171,0.18152
1.97103,-0.52354,-0.10864
-0.73683,0.69149,1.21986
0.26983,1.15502,1.88757
-2.012,-0.27722,1.89541
-2.012,-1.23339,-0.27042
1.97103,0.09122,-0.28807
0.77853,-1.09278,1.75128
-1.80288,1.88912,1.91502
-2.012,0.80301,1.16887
1.97103,-0.87846,-0.29493
1.38742,-1.60771,0.3786
-0.25147,1.82512,1.35222
-0.44211,-0.05418,1.91502
-0.62108,-0.01545,1.24535
-1.04419,-0.87555,-0.62633
1.97103,-0.53711,-0.16649
1.97103,0.18043,1.77187
-2.012,1.57492,1.91502
-2.012,-0.26268,1.91502
1.97103,-0.81155,-0.35768
1.97103,0.39669,-0.42141
-0.96443,0.1077,0.66784
-1.04322,-0.65057,1.76403
-0.2787,-0.75434,0.85708
0.38655,0.15134,0.70118
1.97103,0.41996,1.17475
1.45843,0.46069,1.55518
-1.34377,0.21147,1.91502
-2.012,-0.26656,1.88364
0.9186,0.0951,0.22859
1.43995,0.29777,0.36586
0.02277,0.28226,1.03062
-1.05976,-0.17637,1.81403
1.43606,0.83598,1.31889
0.31749,-0.78828,0.38645
-0.05304,-0.5953,0.51293
0.87385,0.59936,1.42576
-2.012,0.85537,1.91502
0.67737,0.3288,1.7052
1.2318,-1.31485,0.66098
0.9186,-0.20158,0.37566
-0.3536,0.27256,0.61196
-2.012,0.33074,1.23554
1.14426,0.37923,1.68951
-0.90899,-0.18025,0.22859
1.97103,0.78458,0.0923
0.74449,-0.90077,1.21692
-2.012,1.64183,1.91502
-0.31274,1.21321,1.41203
1.97103,-0.65251,0.27859
1.41855,-1.85111,1.08455
-1.30973,0.73028,0.53548
-0.09292,1.06193,1.56303
-1.23484,-0.53711,1.74245
0.47506,-0.21807,0.40507
1.97103,-0.07164,-0.01751
0.48673,-0.72815,0.77472
-2.012,0.61294,1.91502
1.97103,0.63524,1.91502
1.44384,-0.52839,0.71393
-1.98963,-0.09976,0.03739
0.68127,0.0214,0.88649
-2.012,-0.43626,1.91502
1.33296,0.20953,1.45223
0.89525,0.19789,0.61686
0.63069,-0.12885,0.98552
-0.28065,0.38214,1.03847
-1.13173,-0.57493,1.51106
0.0004,-0.13176,1.56597
-0.33706,0.16783,0.60313
1.97103,0.06019,0.68059
-2.012,-0.43335,1.91502
-2.012,0.07182,1.56891
1.4273,0.65755,0.23349
0.42253,-0.29953,0.20211
-0.14544,-1.07241,1.25025
1.29599,0.38117,1.74834
-0.09876,0.43839,1.77971
-2.012,0.85828,0.98454
1.01976,-0.64185,0.66392
1.97103,-0.84355,0.39233
-0.88467,0.45099,0.84433
-1.78634,1.20642,1.62284
-0.69403,-0.77373,1.91502
-1.05003,-1.10538,-0.44985
1.0003,0.09995,0.27369
1.81345,-0.59336,1.91502
-2.012,-0.15019,1.91502
-2.012,1.95603,0.79531
1.97103,0.05243,0.33644
1.97103,-2.015,0.42959
-0.77768,-0.37711,1.41497
0.47895,1.95603,1.91502
-0.92942,0.12031,1.30222
-0.36624,-0.55263,-0.05183
1.97103,-0.53711,0.28644
1.80665,-0.34801,1.91502
-2.012,0.54894,1.91502
-0.14739,1.05417,1.19436
1.97103,-0.17637,-0.42141
0.39433,-0.45663,-0.02928
-1.37198,-0.77179,1.41301
-0.76698,-0.25395,1.74932
0.33305,0.53827,0.9914
-0.17657,0.54603,1.12475
1.23374,-0.61566,1.12867
0.92638,0.28032,0.99533
-0.74558,0.46845,1.66892
-0.76893,0.04952,1.12573
0.21341,-0.74464,0.14721
1.21234,0.50239,0.19525
1.34268,-0.21031,1.9062
-2.012,-0.07649,1.91502
-1.92251,0.09413,0.96199
1.87765,0.09413,0.04328
1.46524,-0.74852,0.69922
-1.05976,0.50918,1.91502
0.95653,0.68567,1.91502
-1.50816,-0.43529,0.7806
0.73087,-1.13932,0.36684
1.97103,0.11061,0.78648
0.60442,0.99793,1.27574
-2.012,0.58191,1.53851
0.17548,-0.48669,1.87678
-2.012,-0.81931,-0.02242
1.97103,0.10964,0.29624
1.97103,-0.87071,1.91502
-2.012,1.95603,1.91502
-2.012,0.5373,0.99631
1.97103,-1.11605,-0.37729
0.8758,-1.06562,0.84531
1.2814,1.47601,1.63754
-0.86522,0.10188,1.91502
-0.517,-0.10752,1.11887
-0.39931,-0.61469,0.00798
1.97103,-0.61954,0.00994
1.97103,0.40832,1.91502
-2.012,1.51577,1.91502
-2.012,-0.7233,1.91404
1.97103,-0.14728,-0.42729
0.74935,0.18334,-0.04007
-1.0082,-0.3839,1.28163
-0.18727,0.1271,1.81109
-0.3536,-0.50996,0.79531
1.03726,-0.93277,0.39135
0.38266,0.19401,1.11789
1.08881,1.15308,1.46792
-1.33308,-0.34026,1.91502
-1.79996,-0.50511,1.5189
-0.52187,0.44711,0.44135
1.97103,-0.37323,0.19035
0.82717,0.03497,1.35712
-2.012,0.37147,1.85717
-2.012,-0.04061,1.05808
0.91665,-0.66706,0.16682
1.31934,-0.02612,0.44625
-0.13572,0.82531,1.53361
0.97598,0.50627,1.91502
-2.012,0.09898,1.36693
-1.09088,-0.50899,0.95611
1.97103,-0.62051,-0.24689
1.31156,0.58385,1.23652
-1.31946,0.81852,1.44341
-1.53345,-1.70662,1.91502
1.61017,0.71961,0.79629
-1.64044,-0.06291,-0.09295
1.79108,-1.85693,1.1375
-0.51992,1.87942,1.91502
-2.012,0.97174,1.29241
0.49938,-0.26268,-0.06556
1.97103,-1.98591,0.92767
-1.40603,0.97174,0.83845
0.17742,1.33637,1.866
1.20262,-0.9832,1.54146
1.28529,0.3288,-0.05575
1.97103,-0.12303,-0.0234
0.12879,-0.87264,1.42968
-2.012,1.29079,1.91502
1.97103,-0.55263,1.91502
1.46913,-0.97932,0.33252
0.73476,0.33268,-0.16551
-2.012,0.06697,0.69824
-1.03252,-0.5856,1.91502
0.77367,-0.5119,1.46792
0.79799,0.90386,0.44331
1.64032,0.11158,0.49038
0.1745,0.10285,1.07573
-1.54609,-0.23359,1.00611
0.58497,-0.26268,1.71108
0.22314,0.13389,0.67275
1.97103,0.54797,0.43645
-1.92543,0.02528,0.83943
-2.012,-0.2074,1.91502
0.82328,0.66143,1.80619
0.47992,-0.15795,0.53842
0.93319,-0.93665,0.33252
-0.36819,0.2425,0.79433
-0.41974,0.98823,1.74343
-0.58509,0.29001,1.91502
0.84662,-0.29856,0.78648
1.97103,-1.18878,0.05112
-0.44405,0.26674,0.41194
-1.9692,1.6205,1.36791
-1.03738,-0.8067,1.91502
-0.47032,-0.26268,1.67088
1.97103,-0.44111,-0.12334
-0.08903,-0.91143,0.44037
-2.012,0.67015,1.91502
-0.02581,1.95603,1.91502
1.97103,-0.2394,0.3384
0.67154,-1.67171,0.19133
-0.58898,-0.85325,0.66392
0.30484,1.50995,1.72873
-1.06656,-0.06873,1.91502
0.41767,-0.30922,0.24918
1.97103,-0.82901,0.63549
0.19493,-0.35577,1.91208
-2.012,0.96108,1.91502
-0.98583,0.48299,0.64823
1.97103,-0.46438,-0.68026
1.97103,-0.30922,0.28251
-2.012,-0.44111,1.28261
-2.012,0.37632,1.91502
1.38353,-0.55457,0.93257
0.69294,0.43063,0.71687
0.82133,0.17752,1.42184
1.12286,0.81852,1.77089
-1.407,-0.1337,1.72481
-1.43423,0.34141,0.52567
1.6481,-0.25104,0.17466
1.97103,-0.37711,0.37076
-2.012,-0.45178,1.91502
-0.64345,0.8544,1.67578
0.3136,-0.02515,0.85414
0.25037,0.17655,0.39919
0.3418,-0.91046,0.88747
0.43615,0.10188,1.7552
-1.3214,0.86313,1.91502
-1.65892,1.13369,1.01101
1.68895,-0.69712,-0.31944
1.97103,-1.28963,0.37566
0.16964,0.13486,1.464
-0.83604,1.17248,1.68461
-1.72506,0.36178,1.91502
-1.71436,-0.27916,-0.3116
1.75023,-1.26054,0.13152
1.77649,-0.08037,1.91502
-2.012,-0.50899,1.91502
-2.012,1.95603,1.33653
1.97103,-0.58463,-0.10668
1.71424,-1.6145,0.17564
1.29308,-0.81155,0.80413
0.33597,1.95603,1.91502
-0.74364,-0.72137,1.31104
-2.012,0.3996,-0.39592
1.97103,-0.63215,0.1276
1.97103,-0.2268,1.73461
-2.012,-0.10364,1.70225
0.14532,1.70002,1.61891
1.77649,-0.68742,0.4943
0.1249,0.58676,-0.00575
-0.68139,-0.82125,1.03062
-0.81561,0.01267,1.68755
0.52272,0.29001,0.71589
0.05778,0.06891,0.63451
1.5557,0.40057,1.18946
0.46728,0.50433,0.91591
-2.012,-0.32765,1.73951
0.55871,-0.49251,1.32673
-0.17657,0.31329,0.36586
1.45162,-0.62536,0.35507
1.27362,-0.45857,1.53067
-2.012,0.4539,1.80422
-1.67837,-0.12497,0.86688
1.97103,-0.77179,0.22172
-0.55105,-0.2394,0.5796
-0.5384,0.86701,1.44831
1.51776,0.79331,1.91502
-1.56846,0.02237,1.30026
-1.02182,-1.29545,0.7002
1.75607,-0.38874,0.21192
1.86403,0.97271,0.73746
-1.95072,0.93877,1.62382
-1.88847,-2.015,1.91502
0.1142,0.04079,0.05798
-0.32344,0.3162,-0.01261
1.5343,-1.84917,1.03062
1.10146,1.41298,1.91502
-2.012,1.23842,1.07474
-0.695,-0.85034,0.51783
1.97103,-2.015,0.61392
0.93805,1.95603,1.00219
-1.25332,0.45778,1.53263
0.69975,-0.65445,1.86011
-1.99644,0.22504,0.77178
1.95255,0.36565,-0.16354
1.97103,-1.12672,1.39144
-2.012,0.74288,1.77579
-2.012,-0.10655,1.91502
1.97103,-0.22195,0.19427
0.5412,0.28808,-0.00967
0.81258,-0.605,0.36487
-1.96434,0.36953,1.91502
-0.268,0.07764,1.55616
0.57233,1.13466,0.92179
0.40892,-0.60984,0.93356
1.21332,-0.13855,0.8561
-0.17365,0.13873,0.99729
-0.64637,-0.69324,1.48067
0.24065,0.22407,0.62372
-0.22618,0.15425,-0.09687
1.8261,0.27644,0.83355
-2.012,-0.40911,1.91502
-2.012,0.53051,1.48165
-0.44405,-0.3868,0.59039
1.97103,-0.75918,0.35801
0.55871,0.64785,1.04043
-0.25633,0.57027,1.91502
-0.92747,0.20565,1.80717
0.54898,-0.86004,0.46979
0.77075,-0.99192,0.55215
0.01207,0.73125,0.62961
-1.31459,0.96398,0.91983
-0.60941,-0.31698,1.34144
-0.46643,-0.40426,1.17475
1.97103,-0.22389,0.05798
-0.30983,-0.76694,0.6247
-2.012,0.51693,1.91502
0.5198,1.68159,1.91306
1.97103,-0.56233,-0.00967
-0.23493,-1.13932,0.38252
-0.40515,-0.48475,0.73648
1.00322,1.31212,1.88757
-1.90501,-0.10461,1.61793
0.39238,-0.3228,0.40115
1.97103,-0.33735,0.67765
-1.53831,-0.69324,0.67667
-2.012,1.40231,1.91502
1.97103,0.19304,1.91502
0.49451,-0.90465,0.62666
0.55676,0.39766,-0.61653
-0.56077,-0.70973,0.37958
-0.10265,-0.10849,1.8807
-1.11714,0.12322,1.37281
1.97103,0.74967,0.76099
0.18229,-0.90368,0.58058
-0.49172,1.01926,1.3081
-0.35262,0.35305,1.43654
-0.53549,-0.19189,1.69931
0.99057,-0.42753,0.36978
1.86501,0.08831,0.08838
0.02179,-0.07649,0.56195
-2.012,0.41123,1.91502
0.00331,0.20662,1.62676
0.48868,-0.25492,0.50116
0.27761,-0.50899,0.33252
0.73963,0.26965,1.61793
-0.76406,0.33171,1.68755
-1.13854,0.86313,0.87473
1.3242,-1.05399,0.45508
1.97103,-0.80185,0.35311
-1.18523,0.02624,1.08847
-2.012,0.98241,1.73167
-0.53062,0.01946,1.56008
-2.012,-0.80864,-0.55966
1.65102,-0.30147,0.14819
1.05088,-0.40911,1.91502
-2.012,0.04467,1.79932
-2.012,1.77954,0.84825
1.97103,-0.06097,-0.13707
-0.01711,-1.39921,0.76393
0.69488,-0.76015,1.21005
0.64041,1.95603,1.84639
0.45269,0.0437,0.91198
-1.19593,-0.36644,0.00112
1.97103,-0.86877,0.63353
1.97103,-0.35383,1.69637
-2.012,0.43257,1.84246
-2.012,0.70603,1.70716
1.46718,-0.76985,-0.03418
1.68798,-0.44111,0.31977
-1.23484,0.611,1.36693
-1.89528,-0.05224,1.91502
-0.17949,-0.44111,0.84237
1.15982,0.08152,0.2531
1.39715,-0.1657,0.91198
1.13064,0.45875,1.07671
-1.39144,0.25801,1.5591
-0.84869,-0.31892,1.24437
0.97598,-0.0503,0.76001
0.63166,0.19207,0.67569
0.33402,-0.10946,1.47086
-2.012,0.58385,1.81305
0.06167,0.36371,1.49243
0.09085,0.3259,0.55117
-0.07736,-0.85131,0.6551
1.33879,-0.06388,1.06102
0.08696,0.32686,1.91502
-1.96239,1.12981,1.67774
0.67446,-0.29856,0.37566
1.97103,-1.15678,-0.00379
0.34375,0.6527,0.70608
-1.60348,0.55378,1.52969
0.09864,-0.59627,1.79148
-1.68713,0.15328,0.01484
0.64819,-0.65445,-0.32827
1.97103,-1.15775,1.49733
0.20952,1.74851,1.91502
-2.012,0.87186,1.13848
1.23277,-0.49639,-0.15374
1.97103,-1.89863,0.72961
-1.36809,1.49152,0.97768
-0.5919,0.42481,1.91502
1.19484,-0.55845,1.62185
-2.012,6e-05,-0.34395
1.86792,-0.14825,0.25898
1.97103,-0.57978,1.35614
-2.012,1.24036,1.91502
-2.012,-0.45857,1.90129
1.97103,-1.15581,0.07563
1.97103,0.45099,-0.392
-0.72029,0.26189,0.55803
-2.012,-0.58366,1.91502
-0.07152,0.03109,1.81893
-0.63664,1.06872,0.94826
1.26098,-0.05321,1.27084
1.50123,-0.10558,0.85218
-1.22803,-0.46535,1.17672
-0.92358,-0.85325,1.28359
1.04699,0.46457,0.2933
0.74449,-0.03479,0.16093
1.97103,-0.19092,0.84825
-1.96628,0.12807,1.91502
-2.012,0.65852,1.82482
0.93611,-0.41493,0.48253
0.9468,-0.6593,0.42076
0.1852,-0.26559,1.33359
0.7727,1.38,1.91502
-0.2573,0.34044,1.86109
-1.74452,-1.47388,0.85218
1.97103,-0.4382,0.14819
0.28636,0.52663,0.41684
0.14241,0.7807,1.01003
-2.012,0.42869,1.21692
-0.47421,-0.00188,0.54038
1.97103,0.43548,-0.38611
1.01878,-0.37808,1.24731
1.00322,0.46845,1.91502
-2.012,1.95603,1.82776
-2.012,-0.20837,0.30408
1.97103,-2.015,0.47273
1.97103,0.33947,0.20604
-0.73002,1.41588,1.55714
-0.42752,-0.48378,1.91502
-1.92349,0.02431,0.37076
0.68516,-0.12885,-0.33807
1.97103,-0.28498,1.24143
-2.012,0.33559,1.91502
1.97103,0.79719,1.91502
1.97103,-0.92695,0.60215
-0.95082,-0.09685,-0.14393
-0.80686,-0.14534,0.15897
-1.22219,-1.0278,1.68951
0.82911,0.15619,1.45027
0.81258,0.65076,0.35997
0.833,-0.02994,0.7404
-0.23201,0.11546,1.2728
-1.1541,0.49172,1.27084
0.36126,-0.18122,1.70912
0.75324,-0.13176,0.90512
1.33101,0.05437,0.09622
-0.08028,-0.29371,0.59921
-2.012,-0.2268,1.91502
-0.13085,0.60809,1.69735
1.78817,-0.37323,0.55999
-0.50339,-0.3839,0.13936
-0.00252,0.4442,1.27378
0.60832,0.68179,1.91502
-1.3321,0.70894,1.74343
0.14338,-0.94925,0.52077
1.97103,-0.82998,0.31683
1.20262,0.30068,0.65314
-2.012,1.27527,1.45909
-1.0938,-0.15213,1.61401
-1.32238,-0.94635,1.91502
1.35046,-0.09297,-0.53319
1.97103,-0.2908,0.04916
-2.012,-0.28401,1.68755
-2.012,1.55747,1.91502
1.97103,-0.28498,0.7306
1.97103,-1.59801,-0.1557
